  1.  0.0390625  0.23046875
  2.  0.23046875  0.140625
  3.  0.140625  0.01953125
  4.  0.01953125  0.1171875
  5.  0.1171875  0.68359375
  6.  0.68359375  0.96875
  7.  0.96875  0.22265625
  8.  0.22265625  0.6953125
  9.  0.6953125  0.63671875
  10.  0.63671875  0.296875
  11.  0.296875  0.92578125
  12.  0.92578125  0.7734375
  13.  0.7734375  0.08984375
  14.  0.08984375  0.125
  15.  0.125  0.12890625
  16.  0.12890625  0.3515625
  17.  0.3515625  0.04296875
  18.  0.04296875  0.453125
  19.  0.453125  0.83203125
  20.  0.83203125  0.4296875
  21.  0.4296875  0.49609375
  22.  0.49609375  0.28125
  23.  0.28125  0.03515625
  24.  0.03515625  0.0078125
  25.  0.0078125  0.44921875
  26.  0.44921875  0.609375
  27.  0.609375  0.73828125
  28.  0.73828125  0.0859375
  29.  0.0859375  0.90234375
  30.  0.90234375  0.4375
  31.  0.4375  0.94140625
  32.  0.94140625  0.6640625
  33.  0.6640625  0.85546875
  34.  0.85546875  0.765625
  35.  0.765625  0.64453125
  36.  0.64453125  0.7421875
  37.  0.7421875  0.30859375
  38.  0.30859375  0.59375
  39.  0.59375  0.84765625
  40.  0.84765625  0.3203125
  41.  0.3203125  0.26171875
  42.  0.26171875  0.921875
  43.  0.921875  0.55078125
  44.  0.55078125  0.3984375
  45.  0.3984375  0.71484375
  46.  0.71484375  0.75
  47.  0.75  0.75390625
  48.  0.75390625  0.9765625
  49.  0.9765625  0.66796875
  50.  0.66796875  0.078125
  51.  0.078125  0.45703125
  52.  0.45703125  0.0546875
  53.  0.0546875  0.12109375
  54.  0.12109375  0.90625
  55.  0.90625  0.66015625
  56.  0.66015625  0.6328125
  57.  0.6328125  0.07421875
  58.  0.07421875  0.234375
  59.  0.234375  0.36328125
  60.  0.36328125  0.7109375
  61.  0.7109375  0.52734375
  62.  0.52734375  0.0625
  63.  0.0625  0.56640625
  64.  0.56640625  0.2890625
  65.  0.2890625  0.48046875
  66.  0.48046875  0.390625
  67.  0.390625  0.26953125
  68.  0.26953125  0.3671875
  69.  0.3671875  0.93359375
  70.  0.93359375  0.21875
  71.  0.21875  0.47265625
  72.  0.47265625  0.9453125
  73.  0.9453125  0.88671875
  74.  0.88671875  0.546875
  75.  0.546875  0.17578125
  76.  0.17578125  0.0234375
  77.  0.0234375  0.33984375
  78.  0.33984375  0.375
  79.  0.375  0.37890625
  80.  0.37890625  0.6015625
  81.  0.6015625  0.29296875
  82.  0.29296875  0.703125
  83.  0.703125  0.08203125
  84.  0.08203125  0.6796875
  85.  0.6796875  0.74609375
  86.  0.74609375  0.53125
  87.  0.53125  0.28515625
  88.  0.28515625  0.2578125
  89.  0.2578125  0.69921875
  90.  0.69921875  0.859375
  91.  0.859375  0.98828125
  92.  0.98828125  0.3359375
  93.  0.3359375  0.15234375
  94.  0.15234375  0.6875
  95.  0.6875  0.19140625
  96.  0.19140625  0.9140625
  97.  0.9140625  0.10546875
  98.  0.10546875  0.015625
  99.  0.015625  0.89453125
  100.  0.89453125  0.9921875
  101.  0.9921875  0.55859375
  102.  0.55859375  0.84375
  103.  0.84375  0.09765625
  104.  0.09765625  0.5703125
  105.  0.5703125  0.51171875
  106.  0.51171875  0.171875
  107.  0.171875  0.80078125
  108.  0.80078125  0.6484375
  109.  0.6484375  0.96484375
  110.  0.96484375  0.
  111.  0.  0.00390625
  112.  0.00390625  0.2265625
  113.  0.2265625  0.91796875
  114.  0.91796875  0.328125
  115.  0.328125  0.70703125
  116.  0.70703125  0.3046875
  117.  0.3046875  0.37109375
  118.  0.37109375  0.15625
  119.  0.15625  0.91015625
  120.  0.91015625  0.8828125
  121.  0.8828125  0.32421875
  122.  0.32421875  0.484375
  123.  0.484375  0.61328125
  124.  0.61328125  0.9609375
  125.  0.9609375  0.77734375
  126.  0.77734375  0.3125
  127.  0.3125  0.81640625
  128.  0.81640625  0.5390625
  129.  0.5390625  0.73046875
  130.  0.73046875  0.640625
  131.  0.640625  0.51953125
  132.  0.51953125  0.6171875
  133.  0.6171875  0.18359375
  134.  0.18359375  0.46875
  135.  0.46875  0.72265625
  136.  0.72265625  0.1953125
  137.  0.1953125  0.13671875
  138.  0.13671875  0.796875
  139.  0.796875  0.42578125
  140.  0.42578125  0.2734375
  141.  0.2734375  0.58984375
  142.  0.58984375  0.625
  143.  0.625  0.62890625
  144.  0.62890625  0.8515625
  145.  0.8515625  0.54296875
  146.  0.54296875  0.953125
  147.  0.953125  0.33203125
  148.  0.33203125  0.9296875
  149.  0.9296875  0.99609375
  150.  0.99609375  0.78125
  151.  0.78125  0.53515625
  152.  0.53515625  0.5078125
  153.  0.5078125  0.94921875
  154.  0.94921875  0.109375
  155.  0.109375  0.23828125
  156.  0.23828125  0.5859375
  157.  0.5859375  0.40234375
  158.  0.40234375  0.9375
  159.  0.9375  0.44140625
  160.  0.44140625  0.1640625
  161.  0.1640625  0.35546875
  162.  0.35546875  0.265625
  163.  0.265625  0.14453125
  164.  0.14453125  0.2421875
  165.  0.2421875  0.80859375
  166.  0.80859375  0.09375
  167.  0.09375  0.34765625
  168.  0.34765625  0.8203125
  169.  0.8203125  0.76171875
  170.  0.76171875  0.421875
  171.  0.421875  0.05078125
  172.  0.05078125  0.8984375
  173.  0.8984375  0.21484375
  174.  0.21484375  0.25
  175.  0.25  0.25390625
  176.  0.25390625  0.4765625
  177.  0.4765625  0.16796875
  178.  0.16796875  0.578125
  179.  0.578125  0.95703125
  180.  0.95703125  0.5546875
  181.  0.5546875  0.62109375
  182.  0.62109375  0.40625
  183.  0.40625  0.16015625
  184.  0.16015625  0.1328125
  185.  0.1328125  0.57421875
  186.  0.57421875  0.734375
  187.  0.734375  0.86328125
  188.  0.86328125  0.2109375
  189.  0.2109375  0.02734375
  190.  0.02734375  0.5625
  191.  0.5625  0.06640625
  192.  0.06640625  0.7890625
  193.  0.7890625  0.98046875
  194.  0.98046875  0.890625
  195.  0.890625  0.76953125
  196.  0.76953125  0.8671875
  197.  0.8671875  0.43359375
  198.  0.43359375  0.71875
  199.  0.71875  0.97265625
  200.  0.97265625  0.4453125
  201.  0.4453125  0.38671875
  202.  0.38671875  0.046875
  203.  0.046875  0.67578125
  204.  0.67578125  0.5234375
  205.  0.5234375  0.83984375
  206.  0.83984375  0.875
  207.  0.875  0.87890625
  208.  0.87890625  0.1015625
  209.  0.1015625  0.79296875
  210.  0.79296875  0.203125
  211.  0.203125  0.58203125
  212.  0.58203125  0.1796875
  213.  0.1796875  0.24609375
  214.  0.24609375  0.03125
  215.  0.03125  0.78515625
  216.  0.78515625  0.7578125
  217.  0.7578125  0.19921875
  218.  0.19921875  0.359375
  219.  0.359375  0.48828125
  220.  0.48828125  0.8359375
  221.  0.8359375  0.65234375
  222.  0.65234375  0.1875
  223.  0.1875  0.69140625
  224.  0.69140625  0.4140625
  225.  0.4140625  0.60546875
  226.  0.60546875  0.515625
  227.  0.515625  0.39453125
  228.  0.39453125  0.4921875
  229.  0.4921875  0.05859375
  230.  0.05859375  0.34375
  231.  0.34375  0.59765625
  232.  0.59765625  0.0703125
  233.  0.0703125  0.01171875
  234.  0.01171875  0.671875
  235.  0.671875  0.30078125
  236.  0.30078125  0.1484375
  237.  0.1484375  0.46484375
  238.  0.46484375  0.5
  239.  0.5  0.50390625
  240.  0.50390625  0.7265625
  241.  0.7265625  0.41796875
  242.  0.41796875  0.828125
  243.  0.828125  0.20703125
  244.  0.20703125  0.8046875
  245.  0.8046875  0.87109375
  246.  0.87109375  0.65625
  247.  0.65625  0.41015625
  248.  0.41015625  0.3828125
  249.  0.3828125  0.82421875
  250.  0.82421875  0.984375
  251.  0.984375  0.11328125
  252.  0.11328125  0.4609375
  253.  0.4609375  0.27734375
  254.  0.27734375  0.8125
  255.  0.8125  0.31640625
  256.  0.31640625  0.0390625
  257.  0.0390625  0.23046875
  258.  0.23046875  0.140625
  259.  0.140625  0.01953125
  260.  0.01953125  0.1171875
  261.  0.1171875  0.68359375
  262.  0.68359375  0.96875
  263.  0.96875  0.22265625
  264.  0.22265625  0.6953125
  265.  0.6953125  0.63671875
  266.  0.63671875  0.296875
  267.  0.296875  0.92578125
  268.  0.92578125  0.7734375
  269.  0.7734375  0.08984375
  270.  0.08984375  0.125
  271.  0.125  0.12890625
  272.  0.12890625  0.3515625
  273.  0.3515625  0.04296875
  274.  0.04296875  0.453125
  275.  0.453125  0.83203125
  276.  0.83203125  0.4296875
  277.  0.4296875  0.49609375
  278.  0.49609375  0.28125
  279.  0.28125  0.03515625
  280.  0.03515625  0.0078125
  281.  0.0078125  0.44921875
  282.  0.44921875  0.609375
  283.  0.609375  0.73828125
  284.  0.73828125  0.0859375
  285.  0.0859375  0.90234375
  286.  0.90234375  0.4375
  287.  0.4375  0.94140625
  288.  0.94140625  0.6640625
  289.  0.6640625  0.85546875
  290.  0.85546875  0.765625
  291.  0.765625  0.64453125
  292.  0.64453125  0.7421875
  293.  0.7421875  0.30859375
  294.  0.30859375  0.59375
  295.  0.59375  0.84765625
  296.  0.84765625  0.3203125
  297.  0.3203125  0.26171875
  298.  0.26171875  0.921875
  299.  0.921875  0.55078125
  300.  0.55078125  0.3984375
  301.  0.3984375  0.71484375
  302.  0.71484375  0.75
  303.  0.75  0.75390625
  304.  0.75390625  0.9765625
  305.  0.9765625  0.66796875
  306.  0.66796875  0.078125
  307.  0.078125  0.45703125
  308.  0.45703125  0.0546875
  309.  0.0546875  0.12109375
  310.  0.12109375  0.90625
  311.  0.90625  0.66015625
  312.  0.66015625  0.6328125
  313.  0.6328125  0.07421875
  314.  0.07421875  0.234375
  315.  0.234375  0.36328125
  316.  0.36328125  0.7109375
  317.  0.7109375  0.52734375
  318.  0.52734375  0.0625
  319.  0.0625  0.56640625
  320.  0.56640625  0.2890625
  321.  0.2890625  0.48046875
  322.  0.48046875  0.390625
  323.  0.390625  0.26953125
  324.  0.26953125  0.3671875
  325.  0.3671875  0.93359375
  326.  0.93359375  0.21875
  327.  0.21875  0.47265625
  328.  0.47265625  0.9453125
  329.  0.9453125  0.88671875
  330.  0.88671875  0.546875
  331.  0.546875  0.17578125
  332.  0.17578125  0.0234375
  333.  0.0234375  0.33984375
  334.  0.33984375  0.375
  335.  0.375  0.37890625
  336.  0.37890625  0.6015625
  337.  0.6015625  0.29296875
  338.  0.29296875  0.703125
  339.  0.703125  0.08203125
  340.  0.08203125  0.6796875
  341.  0.6796875  0.74609375
  342.  0.74609375  0.53125
  343.  0.53125  0.28515625
  344.  0.28515625  0.2578125
  345.  0.2578125  0.69921875
  346.  0.69921875  0.859375
  347.  0.859375  0.98828125
  348.  0.98828125  0.3359375
  349.  0.3359375  0.15234375
  350.  0.15234375  0.6875
  351.  0.6875  0.19140625
  352.  0.19140625  0.9140625
  353.  0.9140625  0.10546875
  354.  0.10546875  0.015625
  355.  0.015625  0.89453125
  356.  0.89453125  0.9921875
  357.  0.9921875  0.55859375
  358.  0.55859375  0.84375
  359.  0.84375  0.09765625
  360.  0.09765625  0.5703125
  361.  0.5703125  0.51171875
  362.  0.51171875  0.171875
  363.  0.171875  0.80078125
  364.  0.80078125  0.6484375
  365.  0.6484375  0.96484375
  366.  0.96484375  0.
  367.  0.  0.00390625
  368.  0.00390625  0.2265625
  369.  0.2265625  0.91796875
  370.  0.91796875  0.328125
  371.  0.328125  0.70703125
  372.  0.70703125  0.3046875
  373.  0.3046875  0.37109375
  374.  0.37109375  0.15625
  375.  0.15625  0.91015625
  376.  0.91015625  0.8828125
  377.  0.8828125  0.32421875
  378.  0.32421875  0.484375
  379.  0.484375  0.61328125
  380.  0.61328125  0.9609375
  381.  0.9609375  0.77734375
  382.  0.77734375  0.3125
  383.  0.3125  0.81640625
  384.  0.81640625  0.5390625
  385.  0.5390625  0.73046875
  386.  0.73046875  0.640625
  387.  0.640625  0.51953125
  388.  0.51953125  0.6171875
  389.  0.6171875  0.18359375
  390.  0.18359375  0.46875
  391.  0.46875  0.72265625
  392.  0.72265625  0.1953125
  393.  0.1953125  0.13671875
  394.  0.13671875  0.796875
  395.  0.796875  0.42578125
  396.  0.42578125  0.2734375
  397.  0.2734375  0.58984375
  398.  0.58984375  0.625
  399.  0.625  0.62890625
  400.  0.62890625  0.8515625
  401.  0.8515625  0.54296875
  402.  0.54296875  0.953125
  403.  0.953125  0.33203125
  404.  0.33203125  0.9296875
  405.  0.9296875  0.99609375
  406.  0.99609375  0.78125
  407.  0.78125  0.53515625
  408.  0.53515625  0.5078125
  409.  0.5078125  0.94921875
  410.  0.94921875  0.109375
  411.  0.109375  0.23828125
  412.  0.23828125  0.5859375
  413.  0.5859375  0.40234375
  414.  0.40234375  0.9375
  415.  0.9375  0.44140625
  416.  0.44140625  0.1640625
  417.  0.1640625  0.35546875
  418.  0.35546875  0.265625
  419.  0.265625  0.14453125
  420.  0.14453125  0.2421875
  421.  0.2421875  0.80859375
  422.  0.80859375  0.09375
  423.  0.09375  0.34765625
  424.  0.34765625  0.8203125
  425.  0.8203125  0.76171875
  426.  0.76171875  0.421875
  427.  0.421875  0.05078125
  428.  0.05078125  0.8984375
  429.  0.8984375  0.21484375
  430.  0.21484375  0.25
  431.  0.25  0.25390625
  432.  0.25390625  0.4765625
  433.  0.4765625  0.16796875
  434.  0.16796875  0.578125
  435.  0.578125  0.95703125
  436.  0.95703125  0.5546875
  437.  0.5546875  0.62109375
  438.  0.62109375  0.40625
  439.  0.40625  0.16015625
  440.  0.16015625  0.1328125
  441.  0.1328125  0.57421875
  442.  0.57421875  0.734375
  443.  0.734375  0.86328125
  444.  0.86328125  0.2109375
  445.  0.2109375  0.02734375
  446.  0.02734375  0.5625
  447.  0.5625  0.06640625
  448.  0.06640625  0.7890625
  449.  0.7890625  0.98046875
  450.  0.98046875  0.890625
  451.  0.890625  0.76953125
  452.  0.76953125  0.8671875
  453.  0.8671875  0.43359375
  454.  0.43359375  0.71875
  455.  0.71875  0.97265625
  456.  0.97265625  0.4453125
  457.  0.4453125  0.38671875
  458.  0.38671875  0.046875
  459.  0.046875  0.67578125
  460.  0.67578125  0.5234375
  461.  0.5234375  0.83984375
  462.  0.83984375  0.875
  463.  0.875  0.87890625
  464.  0.87890625  0.1015625
  465.  0.1015625  0.79296875
  466.  0.79296875  0.203125
  467.  0.203125  0.58203125
  468.  0.58203125  0.1796875
  469.  0.1796875  0.24609375
  470.  0.24609375  0.03125
  471.  0.03125  0.78515625
  472.  0.78515625  0.7578125
  473.  0.7578125  0.19921875
  474.  0.19921875  0.359375
  475.  0.359375  0.48828125
  476.  0.48828125  0.8359375
  477.  0.8359375  0.65234375
  478.  0.65234375  0.1875
  479.  0.1875  0.69140625
  480.  0.69140625  0.4140625
  481.  0.4140625  0.60546875
  482.  0.60546875  0.515625
  483.  0.515625  0.39453125
  484.  0.39453125  0.4921875
  485.  0.4921875  0.05859375
  486.  0.05859375  0.34375
  487.  0.34375  0.59765625
  488.  0.59765625  0.0703125
  489.  0.0703125  0.01171875
  490.  0.01171875  0.671875
  491.  0.671875  0.30078125
  492.  0.30078125  0.1484375
  493.  0.1484375  0.46484375
  494.  0.46484375  0.5
  495.  0.5  0.50390625
  496.  0.50390625  0.7265625
  497.  0.7265625  0.41796875
  498.  0.41796875  0.828125
  499.  0.828125  0.20703125
  500.  0.20703125  0.8046875
  501.  0.8046875  0.87109375
  502.  0.87109375  0.65625
  503.  0.65625  0.41015625
  504.  0.41015625  0.3828125
  505.  0.3828125  0.82421875
  506.  0.82421875  0.984375
  507.  0.984375  0.11328125
  508.  0.11328125  0.4609375
  509.  0.4609375  0.27734375
  510.  0.27734375  0.8125
  511.  0.8125  0.31640625
  512.  0.31640625  0.0390625
  513.  0.0390625  0.23046875
  514.  0.23046875  0.140625
  515.  0.140625  0.01953125
  516.  0.01953125  0.1171875
  517.  0.1171875  0.68359375
  518.  0.68359375  0.96875
  519.  0.96875  0.22265625
  520.  0.22265625  0.6953125
  521.  0.6953125  0.63671875
  522.  0.63671875  0.296875
  523.  0.296875  0.92578125
  524.  0.92578125  0.7734375
  525.  0.7734375  0.08984375
  526.  0.08984375  0.125
  527.  0.125  0.12890625
  528.  0.12890625  0.3515625
  529.  0.3515625  0.04296875
  530.  0.04296875  0.453125
  531.  0.453125  0.83203125
  532.  0.83203125  0.4296875
  533.  0.4296875  0.49609375
  534.  0.49609375  0.28125
  535.  0.28125  0.03515625
  536.  0.03515625  0.0078125
  537.  0.0078125  0.44921875
  538.  0.44921875  0.609375
  539.  0.609375  0.73828125
  540.  0.73828125  0.0859375
  541.  0.0859375  0.90234375
  542.  0.90234375  0.4375
  543.  0.4375  0.94140625
  544.  0.94140625  0.6640625
  545.  0.6640625  0.85546875
  546.  0.85546875  0.765625
  547.  0.765625  0.64453125
  548.  0.64453125  0.7421875
  549.  0.7421875  0.30859375
  550.  0.30859375  0.59375
  551.  0.59375  0.84765625
  552.  0.84765625  0.3203125
  553.  0.3203125  0.26171875
  554.  0.26171875  0.921875
  555.  0.921875  0.55078125
  556.  0.55078125  0.3984375
  557.  0.3984375  0.71484375
  558.  0.71484375  0.75
  559.  0.75  0.75390625
  560.  0.75390625  0.9765625
  561.  0.9765625  0.66796875
  562.  0.66796875  0.078125
  563.  0.078125  0.45703125
  564.  0.45703125  0.0546875
  565.  0.0546875  0.12109375
  566.  0.12109375  0.90625
  567.  0.90625  0.66015625
  568.  0.66015625  0.6328125
  569.  0.6328125  0.07421875
  570.  0.07421875  0.234375
  571.  0.234375  0.36328125
  572.  0.36328125  0.7109375
  573.  0.7109375  0.52734375
  574.  0.52734375  0.0625
  575.  0.0625  0.56640625
  576.  0.56640625  0.2890625
  577.  0.2890625  0.48046875
  578.  0.48046875  0.390625
  579.  0.390625  0.26953125
  580.  0.26953125  0.3671875
  581.  0.3671875  0.93359375
  582.  0.93359375  0.21875
  583.  0.21875  0.47265625
  584.  0.47265625  0.9453125
  585.  0.9453125  0.88671875
  586.  0.88671875  0.546875
  587.  0.546875  0.17578125
  588.  0.17578125  0.0234375
  589.  0.0234375  0.33984375
  590.  0.33984375  0.375
  591.  0.375  0.37890625
  592.  0.37890625  0.6015625
  593.  0.6015625  0.29296875
  594.  0.29296875  0.703125
  595.  0.703125  0.08203125
  596.  0.08203125  0.6796875
  597.  0.6796875  0.74609375
  598.  0.74609375  0.53125
  599.  0.53125  0.28515625
  600.  0.28515625  0.2578125
  601.  0.2578125  0.69921875
  602.  0.69921875  0.859375
  603.  0.859375  0.98828125
  604.  0.98828125  0.3359375
  605.  0.3359375  0.15234375
  606.  0.15234375  0.6875
  607.  0.6875  0.19140625
  608.  0.19140625  0.9140625
  609.  0.9140625  0.10546875
  610.  0.10546875  0.015625
  611.  0.015625  0.89453125
  612.  0.89453125  0.9921875
  613.  0.9921875  0.55859375
  614.  0.55859375  0.84375
  615.  0.84375  0.09765625
  616.  0.09765625  0.5703125
  617.  0.5703125  0.51171875
  618.  0.51171875  0.171875
  619.  0.171875  0.80078125
  620.  0.80078125  0.6484375
  621.  0.6484375  0.96484375
  622.  0.96484375  0.
  623.  0.  0.00390625
  624.  0.00390625  0.2265625
  625.  0.2265625  0.91796875
  626.  0.91796875  0.328125
  627.  0.328125  0.70703125
  628.  0.70703125  0.3046875
  629.  0.3046875  0.37109375
  630.  0.37109375  0.15625
  631.  0.15625  0.91015625
  632.  0.91015625  0.8828125
  633.  0.8828125  0.32421875
  634.  0.32421875  0.484375
  635.  0.484375  0.61328125
  636.  0.61328125  0.9609375
  637.  0.9609375  0.77734375
  638.  0.77734375  0.3125
  639.  0.3125  0.81640625
  640.  0.81640625  0.5390625
  641.  0.5390625  0.73046875
  642.  0.73046875  0.640625
  643.  0.640625  0.51953125
  644.  0.51953125  0.6171875
  645.  0.6171875  0.18359375
  646.  0.18359375  0.46875
  647.  0.46875  0.72265625
  648.  0.72265625  0.1953125
  649.  0.1953125  0.13671875
  650.  0.13671875  0.796875
  651.  0.796875  0.42578125
  652.  0.42578125  0.2734375
  653.  0.2734375  0.58984375
  654.  0.58984375  0.625
  655.  0.625  0.62890625
  656.  0.62890625  0.8515625
  657.  0.8515625  0.54296875
  658.  0.54296875  0.953125
  659.  0.953125  0.33203125
  660.  0.33203125  0.9296875
  661.  0.9296875  0.99609375
  662.  0.99609375  0.78125
  663.  0.78125  0.53515625
  664.  0.53515625  0.5078125
  665.  0.5078125  0.94921875
  666.  0.94921875  0.109375
  667.  0.109375  0.23828125
  668.  0.23828125  0.5859375
  669.  0.5859375  0.40234375
  670.  0.40234375  0.9375
  671.  0.9375  0.44140625
  672.  0.44140625  0.1640625
  673.  0.1640625  0.35546875
  674.  0.35546875  0.265625
  675.  0.265625  0.14453125
  676.  0.14453125  0.2421875
  677.  0.2421875  0.80859375
  678.  0.80859375  0.09375
  679.  0.09375  0.34765625
  680.  0.34765625  0.8203125
  681.  0.8203125  0.76171875
  682.  0.76171875  0.421875
  683.  0.421875  0.05078125
  684.  0.05078125  0.8984375
  685.  0.8984375  0.21484375
  686.  0.21484375  0.25
  687.  0.25  0.25390625
  688.  0.25390625  0.4765625
  689.  0.4765625  0.16796875
  690.  0.16796875  0.578125
  691.  0.578125  0.95703125
  692.  0.95703125  0.5546875
  693.  0.5546875  0.62109375
  694.  0.62109375  0.40625
  695.  0.40625  0.16015625
  696.  0.16015625  0.1328125
  697.  0.1328125  0.57421875
  698.  0.57421875  0.734375
  699.  0.734375  0.86328125
  700.  0.86328125  0.2109375
  701.  0.2109375  0.02734375
  702.  0.02734375  0.5625
  703.  0.5625  0.06640625
  704.  0.06640625  0.7890625
  705.  0.7890625  0.98046875
  706.  0.98046875  0.890625
  707.  0.890625  0.76953125
  708.  0.76953125  0.8671875
  709.  0.8671875  0.43359375
  710.  0.43359375  0.71875
  711.  0.71875  0.97265625
  712.  0.97265625  0.4453125
  713.  0.4453125  0.38671875
  714.  0.38671875  0.046875
  715.  0.046875  0.67578125
  716.  0.67578125  0.5234375
  717.  0.5234375  0.83984375
  718.  0.83984375  0.875
  719.  0.875  0.87890625
  720.  0.87890625  0.1015625
  721.  0.1015625  0.79296875
  722.  0.79296875  0.203125
  723.  0.203125  0.58203125
  724.  0.58203125  0.1796875
  725.  0.1796875  0.24609375
  726.  0.24609375  0.03125
  727.  0.03125  0.78515625
  728.  0.78515625  0.7578125
  729.  0.7578125  0.19921875
  730.  0.19921875  0.359375
  731.  0.359375  0.48828125
  732.  0.48828125  0.8359375
  733.  0.8359375  0.65234375
  734.  0.65234375  0.1875
  735.  0.1875  0.69140625
  736.  0.69140625  0.4140625
  737.  0.4140625  0.60546875
  738.  0.60546875  0.515625
  739.  0.515625  0.39453125
  740.  0.39453125  0.4921875
  741.  0.4921875  0.05859375
  742.  0.05859375  0.34375
  743.  0.34375  0.59765625
  744.  0.59765625  0.0703125
  745.  0.0703125  0.01171875
  746.  0.01171875  0.671875
  747.  0.671875  0.30078125
  748.  0.30078125  0.1484375
  749.  0.1484375  0.46484375
  750.  0.46484375  0.5
  751.  0.5  0.50390625
  752.  0.50390625  0.7265625
  753.  0.7265625  0.41796875
  754.  0.41796875  0.828125
  755.  0.828125  0.20703125
  756.  0.20703125  0.8046875
  757.  0.8046875  0.87109375
  758.  0.87109375  0.65625
  759.  0.65625  0.41015625
  760.  0.41015625  0.3828125
  761.  0.3828125  0.82421875
  762.  0.82421875  0.984375
  763.  0.984375  0.11328125
  764.  0.11328125  0.4609375
  765.  0.4609375  0.27734375
  766.  0.27734375  0.8125
  767.  0.8125  0.31640625
  768.  0.31640625  0.0390625
  769.  0.0390625  0.23046875
  770.  0.23046875  0.140625
  771.  0.140625  0.01953125
  772.  0.01953125  0.1171875
  773.  0.1171875  0.68359375
  774.  0.68359375  0.96875
  775.  0.96875  0.22265625
  776.  0.22265625  0.6953125
  777.  0.6953125  0.63671875
  778.  0.63671875  0.296875
  779.  0.296875  0.92578125
  780.  0.92578125  0.7734375
  781.  0.7734375  0.08984375
  782.  0.08984375  0.125
  783.  0.125  0.12890625
  784.  0.12890625  0.3515625
  785.  0.3515625  0.04296875
  786.  0.04296875  0.453125
  787.  0.453125  0.83203125
  788.  0.83203125  0.4296875
  789.  0.4296875  0.49609375
  790.  0.49609375  0.28125
  791.  0.28125  0.03515625
  792.  0.03515625  0.0078125
  793.  0.0078125  0.44921875
  794.  0.44921875  0.609375
  795.  0.609375  0.73828125
  796.  0.73828125  0.0859375
  797.  0.0859375  0.90234375
  798.  0.90234375  0.4375
  799.  0.4375  0.94140625
  800.  0.94140625  0.6640625
  801.  0.6640625  0.85546875
  802.  0.85546875  0.765625
  803.  0.765625  0.64453125
  804.  0.64453125  0.7421875
  805.  0.7421875  0.30859375
  806.  0.30859375  0.59375
  807.  0.59375  0.84765625
  808.  0.84765625  0.3203125
  809.  0.3203125  0.26171875
  810.  0.26171875  0.921875
  811.  0.921875  0.55078125
  812.  0.55078125  0.3984375
  813.  0.3984375  0.71484375
  814.  0.71484375  0.75
  815.  0.75  0.75390625
  816.  0.75390625  0.9765625
  817.  0.9765625  0.66796875
  818.  0.66796875  0.078125
  819.  0.078125  0.45703125
  820.  0.45703125  0.0546875
  821.  0.0546875  0.12109375
  822.  0.12109375  0.90625
  823.  0.90625  0.66015625
  824.  0.66015625  0.6328125
  825.  0.6328125  0.07421875
  826.  0.07421875  0.234375
  827.  0.234375  0.36328125
  828.  0.36328125  0.7109375
  829.  0.7109375  0.52734375
  830.  0.52734375  0.0625
  831.  0.0625  0.56640625
  832.  0.56640625  0.2890625
  833.  0.2890625  0.48046875
  834.  0.48046875  0.390625
  835.  0.390625  0.26953125
  836.  0.26953125  0.3671875
  837.  0.3671875  0.93359375
  838.  0.93359375  0.21875
  839.  0.21875  0.47265625
  840.  0.47265625  0.9453125
  841.  0.9453125  0.88671875
  842.  0.88671875  0.546875
  843.  0.546875  0.17578125
  844.  0.17578125  0.0234375
  845.  0.0234375  0.33984375
  846.  0.33984375  0.375
  847.  0.375  0.37890625
  848.  0.37890625  0.6015625
  849.  0.6015625  0.29296875
  850.  0.29296875  0.703125
  851.  0.703125  0.08203125
  852.  0.08203125  0.6796875
  853.  0.6796875  0.74609375
  854.  0.74609375  0.53125
  855.  0.53125  0.28515625
  856.  0.28515625  0.2578125
  857.  0.2578125  0.69921875
  858.  0.69921875  0.859375
  859.  0.859375  0.98828125
  860.  0.98828125  0.3359375
  861.  0.3359375  0.15234375
